merchant_name,day,cashback,normalized_cashback,category
Delivery Club,2022-08-06 00:00:00,946.32,-0.5479382680515456,"Места общественного питания, рестораны"
Delivery Club,2022-08-07 00:00:00,714.1,-0.5679143685365552,"Места общественного питания, рестораны"
Delivery Club,2022-08-08 00:00:00,638.61,-0.5744081926068911,"Места общественного питания, рестораны"
Delivery Club,2022-08-09 00:00:00,707.23,-0.5685053417961023,"Места общественного питания, рестораны"
Delivery Club,2022-08-10 00:00:00,738.99,-0.5657732732774394,"Места общественного питания, рестораны"
Delivery Club,2022-08-11 00:00:00,762.51,-0.5637500285809988,"Места общественного питания, рестораны"
Delivery Club,2022-08-12 00:00:00,873.17,-0.5542307999199396,"Места общественного питания, рестораны"
Delivery Club,2022-08-13 00:00:00,1027.54,-0.540951536153378,"Места общественного питания, рестораны"
Delivery Club,2022-08-14 00:00:00,767.98,-0.5632794865533828,"Места общественного питания, рестораны"
Delivery Club,2022-08-15 00:00:00,574.9,-0.5798886738828362,"Места общественного питания, рестораны"
Delivery Club,2022-08-16 00:00:00,629.25,-0.5752133614146583,"Места общественного питания, рестораны"
Delivery Club,2022-08-17 00:00:00,536.78,-0.5831678442836998,"Места общественного питания, рестораны"
Delivery Club,2022-08-18 00:00:00,677.94,-0.5710249352127156,"Места общественного питания, рестораны"
Delivery Club,2022-08-19 00:00:00,670.32,-0.5716804252036543,"Места общественного питания, рестораны"
Delivery Club,2022-08-20 00:00:00,744.42,-0.5653061721421642,"Места общественного питания, рестораны"
Delivery Club,2022-08-21 00:00:00,615.47,-0.5763987488260932,"Места общественного питания, рестораны"
Delivery Club,2022-08-22 00:00:00,388.28,-0.5959421570992366,"Места общественного питания, рестораны"
Delivery Club,2022-08-23 00:00:00,558.91,-0.581264170596105,"Места общественного питания, рестораны"
Delivery Club,2022-08-24 00:00:00,13428.92,0.5258438003068296,"Места общественного питания, рестораны"
Delivery Club,2022-08-25 00:00:00,16909.95,0.8252900369416296,"Места общественного питания, рестораны"
Delivery Club,2022-08-26 00:00:00,20882.52,1.1670196791073988,"Места общественного питания, рестораны"
Delivery Club,2022-08-27 00:00:00,25377.4,1.5536796332373632,"Места общественного питания, рестораны"
Delivery Club,2022-08-28 00:00:00,21833.0,1.2487821629115157,"Места общественного питания, рестораны"
Delivery Club,2022-08-29 00:00:00,17127.39,0.8439947277066822,"Места общественного питания, рестораны"
Delivery Club,2022-08-30 00:00:00,19175.77,1.0202011040372487,"Места общественного питания, рестораны"
Delivery Club,2022-08-31 00:00:00,19652.21,1.0611855727095334,"Места общественного питания, рестораны"
Delivery Club,2022-09-01 00:00:00,27199.84,1.7104501291804388,"Места общественного питания, рестораны"
Delivery Club,2022-09-02 00:00:00,27329.21,1.7215788352339472,"Места общественного питания, рестораны"
Delivery Club,2022-09-03 00:00:00,36146.65,2.480075379289342,"Места общественного питания, рестораны"
Delivery Club,2022-09-04 00:00:00,35966.4,2.4645698581782276,"Места общественного питания, рестораны"
Delivery Club,2022-09-05 00:00:00,24890.75,1.5118168767950673,"Места общественного питания, рестораны"
Delivery Club,2022-09-06 00:00:00,23622.45,1.4027147828964461,"Места общественного питания, рестораны"
Delivery Club,2022-09-07 00:00:00,24519.21,1.4798561482867538,"Места общественного питания, рестораны"
Delivery Club,2022-09-08 00:00:00,23918.92,1.4282178167040027,"Места общественного питания, рестораны"
Delivery Club,2022-09-09 00:00:00,32769.16,2.189535892478924,"Места общественного питания, рестораны"
Delivery Club,2022-09-10 00:00:00,40101.18,2.820253179009372,"Места общественного питания, рестораны"
Delivery Club,2022-09-11 00:00:00,36309.71,2.494102176916961,"Места общественного питания, рестораны"
Delivery Club,2022-09-12 00:00:00,25464.63,1.5611833592097488,"Места общественного питания, рестораны"
Delta Sirius,2022-01-01 00:00:00,1701.98,-1.1572821823006056,
Delta Sirius,2022-01-02 00:00:00,733.15,-1.2621089000489605,
Delta Sirius,2022-01-03 00:00:00,891.42,-1.244984198483121,
Delta Sirius,2022-01-04 00:00:00,614.95,-1.2748980560803131,
Delta Sirius,2022-01-05 00:00:00,1786.92,-1.148091734641527,
Delta Sirius,2022-01-06 00:00:00,1282.71,-1.2026468984534424,
Delta Sirius,2022-01-07 00:00:00,1287.56,-1.2021221318988564,
Delta Sirius,2022-01-08 00:00:00,842.06,-1.2503249154180414,
Delta Sirius,2022-01-09 00:00:00,1924.45,-1.1332110863421025,
Delta Sirius,2022-01-10 00:00:00,1897.88,-1.1360859414669169,
Delta Sirius,2022-01-11 00:00:00,3418.17,-0.971591643472794,
Delta Sirius,2022-01-12 00:00:00,3507.82,-0.9618915771596741,
Delta Sirius,2022-01-13 00:00:00,530.72,-1.2840116822437722,
Delta Sirius,2022-01-14 00:00:00,1254.09,-1.2057435621219474,
Delta Sirius,2022-01-15 00:00:00,1717.17,-1.1556386350915004,
Delta Sirius,2022-01-16 00:00:00,2364.05,-1.0856466786315893,
Delta Sirius,2022-01-17 00:00:00,3577.22,-0.9543825464610626,
Delta Sirius,2022-01-18 00:00:00,3907.69,-0.9186259272251813,
Delta Sirius,2022-01-19 00:00:00,2283.19,-1.094395673189078,
Delta Sirius,2022-01-20 00:00:00,2902.22,-1.0274170669446763,
Delta Sirius,2022-01-21 00:00:00,1855.55,-1.1406660173959116,
Delta Sirius,2022-01-22 00:00:00,3852.0,-0.9246515456633035,
Delta Sirius,2022-01-23 00:00:00,1631.67,-1.1648896743527581,
Delta Sirius,2022-01-24 00:00:00,2197.69,-1.1036467124503357,
Delta Sirius,2022-01-25 00:00:00,3395.11,-0.9740867190910935,
Delta Sirius,2022-01-26 00:00:00,2641.93,-1.0555802600360535,
Delta Sirius,2022-01-27 00:00:00,4218.47,-0.8849997520016296,
Delta Sirius,2022-01-28 00:00:00,2504.11,-1.0704922861294635,
Delta Sirius,2022-01-29 00:00:00,2617.31,-1.0582441265461375,
Delta Sirius,2022-01-30 00:00:00,4350.66,-0.8706968879086979,
Delta Sirius,2022-01-31 00:00:00,12566.53,0.018254409581237956,
Delta Sirius,2022-02-01 00:00:00,4600.13,-0.8437044111308504,
Delta Sirius,2022-02-02 00:00:00,3381.61,-0.9755474095007657,
Delta Sirius,2022-02-03 00:00:00,2917.83,-1.0257280760339367,
Delta Sirius,2022-02-04 00:00:00,2681.02,-1.0513507498053802,
Delta Sirius,2022-02-05 00:00:00,1275.26,-1.2034529831610021,
Delta Sirius,2022-02-06 00:00:00,315.7,-1.307276693494715,
Delta Sirius,2022-02-07 00:00:00,2308.5,-1.0916571491691667,
Delta Sirius,2022-02-08 00:00:00,5985.49,-0.6938094432831778,
Delta Sirius,2022-02-09 00:00:00,5358.52,-0.7616471518870462,
Delta Sirius,2022-02-10 00:00:00,5657.63,-0.729283662373189,
Delta Sirius,2022-02-11 00:00:00,3018.66,-1.0148183416630288,
Delta Sirius,2022-02-12 00:00:00,2190.09,-1.1044690270513366,
Delta Sirius,2022-02-13 00:00:00,2143.27,-1.1095349177906593,
Delta Sirius,2022-02-14 00:00:00,2844.28,-1.0336861337844103,
Delta Sirius,2022-02-15 00:00:00,3941.93,-0.914921183549094,
Delta Sirius,2022-02-16 00:00:00,4436.37,-0.8614231267966231,
Delta Sirius,2022-02-17 00:00:00,5110.66,-0.7884654278086293,
Delta Sirius,2022-02-18 00:00:00,2867.7,-1.031152106421853,
Delta Sirius,2022-02-19 00:00:00,1924.73,-1.1331807905410132,
Delta Sirius,2022-02-20 00:00:00,4017.13,-0.9067845969707714,
Delta Sirius,2022-02-21 00:00:00,246.8,-1.314731624548524,
Delta Sirius,2022-02-22 00:00:00,1732.95,-1.1539312503015278,
Delta Sirius,2022-02-23 00:00:00,4167.56,-0.890508177835438,
Delta Sirius,2022-02-24 00:00:00,2210.91,-1.1022163178417532,
Delta Sirius,2022-02-25 00:00:00,1174.64,-1.214339995681093,
Delta Sirius,2022-02-26 00:00:00,2030.91,-1.1216921899707168,
Delta Sirius,2022-02-27 00:00:00,1431.84,-1.1865111383945959,
Delta Sirius,2022-02-28 00:00:00,6943.22,-0.5901837376494425,
Delta Sirius,2022-03-02 00:00:00,2794.99,-1.0390192767690583,
Delta Sirius,2022-03-03 00:00:00,1182.8,-1.2134570894779133,
Delta Sirius,2022-03-04 00:00:00,853.17,-1.2491228213105259,
Delta Sirius,2022-03-05 00:00:00,2930.91,-1.0243128293258985,
Delta Sirius,2022-03-06 00:00:00,3218.63,-0.9931817297206461,
Delta Sirius,2022-03-07 00:00:00,5851.41,-0.7083168040334636,
Delta Sirius,2022-03-08 00:00:00,17.44,-1.339548213612408,
Delta Sirius,2022-03-09 00:00:00,4159.55,-0.8913748541451771,
Delta Sirius,2022-03-10 00:00:00,5223.45,-0.7762616299340415,
Delta Sirius,2022-03-11 00:00:00,2063.81,-1.1181324333427007,
Delta Sirius,2022-03-12 00:00:00,4238.09,-0.8828768819395726,
Delta Sirius,2022-03-13 00:00:00,4299.61,-0.8762204616430512,
Delta Sirius,2022-03-14 00:00:00,5571.98,-0.7385509315278876,
Delta Sirius,2022-03-15 00:00:00,10854.98,-0.16693408454280498,
Delta Sirius,2022-03-16 00:00:00,3366.14,-0.9772212525109606,
Delta Sirius,2022-03-17 00:00:00,254.39,-1.3139103919404194,
Delta Sirius,2022-03-18 00:00:00,5754.66,-0.7187850853027816,
Delta Sirius,2022-03-19 00:00:00,3118.22,-1.00404602038992,
Delta Sirius,2022-03-20 00:00:00,3735.3,-0.9372784027602483,
Delta Sirius,2022-03-21 00:00:00,1774.55,-1.1494301598539454,
Delta Sirius,2022-03-22 00:00:00,5286.66,-0.769422352838087,
Delta Sirius,2022-03-23 00:00:00,6821.02,-0.6034056908392168,
Delta Sirius,2022-03-24 00:00:00,2476.97,-1.073428814849353,
Delta Sirius,2022-03-25 00:00:00,3635.37,-0.9480907577705113,
Delta Sirius,2022-03-26 00:00:00,3327.05,-0.9814507627416339,
Delta Sirius,2022-03-27 00:00:00,3849.89,-0.9248798461643709,
Delta Sirius,2022-03-29 00:00:00,445.5,-1.2932324257039403,
Delta Sirius,2022-03-30 00:00:00,3201.54,-0.9950308555800017,
Delta Sirius,2022-03-31 00:00:00,3570.47,-0.9551128916658987,
Delta Sirius,2022-04-01 00:00:00,2572.73,-1.0630676508767443,
Delta Sirius,2022-04-02 00:00:00,8166.66,-0.4578083987746689,
Delta Sirius,2022-04-03 00:00:00,3771.28,-0.9333853923202475,
Delta Sirius,2022-04-04 00:00:00,6225.54,-0.6678362038134127,
Delta Sirius,2022-04-05 00:00:00,6769.48,-0.6089822822254768,
Delta Sirius,2022-04-06 00:00:00,9686.39,-0.29337469238272507,
Delta Sirius,2022-04-07 00:00:00,7122.52,-0.5707836050232027,
Delta Sirius,2022-04-08 00:00:00,23363.99,1.1865319111234585,
Delta Sirius,2022-04-09 00:00:00,12825.18,0.046240155837662604,
Delta Sirius,2022-04-10 00:00:00,24283.48,1.2860200759226847,
Delta Sirius,2022-04-11 00:00:00,13784.91,0.15008226005060848,
Delta Sirius,2022-04-12 00:00:00,27677.83,1.6532863345946167,
Delta Sirius,2022-04-13 00:00:00,22901.91,1.1365351833826165,
Delta Sirius,2022-04-14 00:00:00,30164.55,1.9223476720420412,
Delta Sirius,2022-04-15 00:00:00,34996.78,2.4451915252517185,
Delta Sirius,2022-04-16 00:00:00,8247.7,-0.44903992834505096,
Delta Sirius,2022-04-17 00:00:00,6230.32,-0.6673190112090992,
Delta Sirius,2022-04-18 00:00:00,13770.28,0.14849930444368226,
Delta Sirius,2022-04-19 00:00:00,10605.16,-0.19396443107201436,
Delta Sirius,2022-04-20 00:00:00,17180.66,0.5174999977279877,
Delta Sirius,2022-04-21 00:00:00,11886.4,-0.05533517325805124,
Delta Sirius,2022-04-22 00:00:00,6767.3,-0.6092181566768163,
Delta Sirius,2022-04-23 00:00:00,8487.0,-0.42314783834249,
Delta Sirius,2022-04-24 00:00:00,19718.09,0.7920481211512999,
Delta Sirius,2022-04-25 00:00:00,15193.25,0.3024636475734121,
Delta Sirius,2022-04-26 00:00:00,14014.67,0.17494212883033453,
Delta Sirius,2022-04-27 00:00:00,6213.38,-0.6691519071750138,
Delta Sirius,2022-04-28 00:00:00,14757.86,0.25535475887213727,
Delta Sirius,2022-04-29 00:00:00,7939.76,-0.4823588175861236,
Delta Sirius,2022-04-30 00:00:00,8333.51,-0.43975534730401566,
Delta Sirius,2022-05-01 00:00:00,9843.61,-0.27636360007097127,
Delta Sirius,2022-05-02 00:00:00,12120.05,-0.030054409241760432,
Delta Sirius,2022-05-03 00:00:00,11960.37,-0.04733167180594312,
Delta Sirius,2022-05-04 00:00:00,11616.95,-0.08448947184221363,
Delta Sirius,2022-05-05 00:00:00,11053.97,-0.1454035079042357,
Delta Sirius,2022-05-06 00:00:00,14351.48,0.2113847315623136,
Delta Sirius,2022-05-07 00:00:00,11904.62,-0.05336378220144158,
Delta Sirius,2022-05-08 00:00:00,6813.35,-0.6042355793904899,
Delta Sirius,2022-05-09 00:00:00,6509.49,-0.6371130155299726,
Delta Sirius,2022-05-10 00:00:00,7804.13,-0.4970338872352977,
Delta Sirius,2022-05-11 00:00:00,22444.82,1.0870783700969056,
Delta Sirius,2022-05-12 00:00:00,20046.45,0.8275764398861138,
Delta Sirius,2022-05-13 00:00:00,11185.78,-0.1311417595413539,
Delta Sirius,2022-05-14 00:00:00,13208.2,0.08768264774230515,
Delta Sirius,2022-05-15 00:00:00,11908.78,-0.05291367315668332,
Delta Sirius,2022-05-16 00:00:00,12550.73,0.016544860805473252,
Delta Sirius,2022-05-17 00:00:00,14871.16,0.26761373838442376,
Delta Sirius,2022-05-18 00:00:00,14445.0,0.2215035291262063,
Delta Sirius,2022-05-19 00:00:00,18115.31,0.6186284637576315,
Delta Sirius,2022-05-20 00:00:00,18051.75,0.6117513169103151,
Delta Sirius,2022-05-21 00:00:00,15040.62,0.28594919000094704,
Delta Sirius,2022-05-22 00:00:00,13864.99,0.15874685916220518,
Delta Sirius,2022-05-23 00:00:00,13484.71,0.11760083331108129,
Delta Sirius,2022-05-24 00:00:00,18549.91,0.665651875020118,
Delta Sirius,2022-05-25 00:00:00,22217.98,1.062534443242827,
Delta Sirius,2022-05-26 00:00:00,17817.9,0.5864489130361034,
Delta Sirius,2022-05-27 00:00:00,11753.23,-0.06974407265479618,
Delta Sirius,2022-05-28 00:00:00,11317.71,-0.1168670272637198,
Delta Sirius,2022-05-29 00:00:00,15525.27,0.3383879757081816,
Delta Sirius,2022-05-30 00:00:00,20035.69,0.82641221552996,
Delta Sirius,2022-05-31 00:00:00,24332.7,1.2913456449570604,
Delta Sirius,2022-06-01 00:00:00,17738.73,0.5778827752780473,
Delta Sirius,2022-06-02 00:00:00,30350.74,1.9424932977736622,
Delta Sirius,2022-06-03 00:00:00,27049.15,1.5852636052055231,
Delta Sirius,2022-06-04 00:00:00,19168.38,0.7325698896623412,
Delta Sirius,2022-06-05 00:00:00,11705.13,-0.07494845848481373,
Delta Sirius,2022-06-06 00:00:00,20526.2,0.8794850490742822,
Delta Sirius,2022-06-07 00:00:00,21706.45,1.0071872606310006,
Delta Sirius,2022-06-08 00:00:00,23441.77,1.1949476518689628,
Delta Sirius,2022-06-09 00:00:00,21295.74,0.962748730397186,
Delta Sirius,2022-06-10 00:00:00,22505.68,1.0936633788622874,
Delta Sirius,2022-06-11 00:00:00,18057.4,0.6123626428965855,
Delta Sirius,2022-06-12 00:00:00,21370.29,0.970814987437265,
Delta Sirius,2022-06-13 00:00:00,15542.16,0.340215461709616,
Delta Sirius,2022-06-14 00:00:00,19361.35,0.7534491065774859,
Delta Sirius,2022-06-15 00:00:00,29313.46,1.8302603386518208,
Delta Sirius,2022-06-16 00:00:00,17943.43,0.6000311698602633,
Delta Sirius,2022-06-17 00:00:00,22249.98,1.0659968205101984,
Delta Sirius,2022-06-18 00:00:00,17851.82,0.5901190329395167,
Delta Sirius,2022-06-19 00:00:00,22898.35,1.1361499939116213,
Delta Sirius,2022-06-20 00:00:00,21535.32,0.9886711162008365,
Delta Sirius,2022-06-21 00:00:00,18371.04,0.6462982680884085,
Delta Sirius,2022-06-22 00:00:00,25546.61,1.422689844601895,
Delta Sirius,2022-06-23 00:00:00,27194.77,1.6010195857578544,
Delta Sirius,2022-06-24 00:00:00,20035.01,0.8263386400130284,
Delta Sirius,2022-06-25 00:00:00,10040.22,-0.25509053774166285,
Delta Sirius,2022-06-26 00:00:00,15516.9,0.3374823476541847,
Delta Sirius,2022-06-27 00:00:00,34003.0,2.3376652352277105,
Delta Sirius,2022-06-28 00:00:00,18694.48,0.6812942463183639,
Delta Sirius,2022-06-29 00:00:00,30908.12,2.002801417813894,
Delta Sirius,2022-06-30 00:00:00,31617.28,2.079532026030426,
Delta Sirius,2022-07-01 00:00:00,21454.17,0.9798907438493618,
Delta Sirius,2022-07-02 00:00:00,22026.66,1.0418337551555308,
Delta Sirius,2022-07-03 00:00:00,20005.89,0.8231878766997206,
Delta Sirius,2022-07-04 00:00:00,19147.89,0.7303528862183273,
Delta Sirius,2022-07-05 00:00:00,28419.06,1.7334868940287929,
Delta Sirius,2022-07-06 00:00:00,29728.15,1.875129502058265,
Delta Sirius,2022-07-07 00:00:00,20098.48,0.8332060489242803,
Delta Sirius,2022-07-08 00:00:00,26699.48,1.547429559609219,
Delta Sirius,2022-07-09 00:00:00,25552.83,1.4233628441832404,
Delta Sirius,2022-07-10 00:00:00,32529.28,2.1782097781505088,
Delta Sirius,2022-07-11 00:00:00,32867.79,2.2148363196748173,
Delta Sirius,2022-07-12 00:00:00,30531.6,1.962062221291686,
Delta Sirius,2022-07-13 00:00:00,39846.5,2.9699277840365936,
Delta Sirius,2022-07-14 00:00:00,29101.01,1.8072733995751633,
Delta Sirius,2022-07-15 00:00:00,30858.96,1.9974823407368947,
Delta Sirius,2022-07-16 00:00:00,26757.3,1.5536856425342003,
Delta Sirius,2022-07-17 00:00:00,21672.88,1.003555010478949,
Delta Sirius,2022-07-18 00:00:00,22902.4,1.1365882010345234,
Delta Sirius,2022-07-19 00:00:00,28905.54,1.786123684436005,
Delta Sirius,2022-07-20 00:00:00,29245.0,1.8228530152854383,
Delta Sirius,2022-07-21 00:00:00,17975.69,0.6035216789429317,
Delta Sirius,2022-07-22 00:00:00,25568.09,1.425013965342618,
Delta Sirius,2022-07-23 00:00:00,11983.59,-0.044819284301306876,
Delta Sirius,2022-07-24 00:00:00,10750.17,-0.17827445208634202,
Delta Sirius,2022-07-25 00:00:00,22617.37,1.1057481575183092,
Delta Sirius,2022-07-26 00:00:00,18894.25,0.7029092184028255,
Delta Sirius,2022-07-27 00:00:00,14870.77,0.2675715406614777,
Delta Sirius,2022-07-28 00:00:00,22258.53,1.0669219244363242,
Delta Sirius,2022-07-29 00:00:00,17465.06,0.5482718756917504,
Delta Sirius,2022-07-30 00:00:00,16396.24,0.4326263109757565,
Delta Sirius,2022-07-31 00:00:00,13272.4,0.09462904213496873,
Delta Sirius,2022-08-01 00:00:00,14230.14,0.1982558297616,
Delta Sirius,2022-08-02 00:00:00,10202.92,-0.23748651332287174,
Delta Sirius,2022-08-03 00:00:00,16392.59,0.4322313835686968,
Delta Sirius,2022-08-04 00:00:00,16457.99,0.43930761710888705,
Delta Sirius,2022-08-05 00:00:00,27850.58,1.6719777618739415,
Delta Sirius,2022-08-06 00:00:00,15193.84,0.30252748515427924,
Delta Sirius,2022-08-07 00:00:00,17557.83,0.5583095237884391,
Delta Sirius,2022-08-08 00:00:00,36663.64,2.625544593123298,
Delta Sirius,2022-08-09 00:00:00,27748.87,1.6609728121281808,
Delta Sirius,2022-08-10 00:00:00,15672.8,0.35435061690365927,
Delta Sirius,2022-08-11 00:00:00,35605.34,2.5110372849339524,
Delta Sirius,2022-08-12 00:00:00,27947.04,1.6824146653492738,
Delta Sirius,2022-08-13 00:00:00,14312.95,0.20721581293381947,
Delta Sirius,2022-08-14 00:00:00,8695.2,-0.4006207462466553,
Delta Sirius,2022-08-15 00:00:00,25789.64,1.448985517954684,
Delta Sirius,2022-08-16 00:00:00,22476.09,1.090461761882865,
Delta Sirius,2022-08-17 00:00:00,26910.91,1.5703061354104788,
Delta Sirius,2022-08-18 00:00:00,22061.53,1.0456066643840694,
Delta Sirius,2022-08-19 00:00:00,15231.02,0.3065503347418063,
Delta Sirius,2022-08-20 00:00:00,15965.8,0.38605300875802784,
Delta Sirius,2022-08-21 00:00:00,12468.23,0.007618419413031588,
Delta Sirius,2022-08-22 00:00:00,22959.49,1.142765298478093,
Delta Sirius,2022-08-23 00:00:00,19548.25,0.7736715538047266,
Delta Sirius,2022-08-24 00:00:00,21161.4,0.9482132378316028,
Delta Sirius,2022-08-25 00:00:00,19401.31,0.7577727501901161,
Delta Sirius,2022-08-26 00:00:00,17219.18,0.521667834363586,
Delta Sirius,2022-08-27 00:00:00,16771.71,0.4732518982438783,
Delta Sirius,2022-08-28 00:00:00,11075.41,-0.14308371513509688,
Delta Sirius,2022-08-29 00:00:00,21247.95,0.9575778863469461,
Delta Sirius,2022-08-30 00:00:00,14744.39,0.25389731444115304,
Delta Sirius,2022-08-31 00:00:00,17056.76,0.5040941057458842,
Delta Sirius,2022-09-01 00:00:00,13263.05,0.09361737877715864,
Delta Sirius,2022-09-02 00:00:00,17309.18,0.5314057704280678,
Delta Sirius,2022-09-03 00:00:00,8802.98,-0.3889590268129904,
Delta Sirius,2022-09-04 00:00:00,10321.73,-0.22463135572485973,
Delta Sirius,2022-09-05 00:00:00,18895.94,0.7030920752022584,
Delta Sirius,2022-09-06 00:00:00,22876.95,1.133834529114067,
Delta Sirius,2022-09-07 00:00:00,14603.55,0.23865852649313504,
Delta Sirius,2022-09-08 00:00:00,12758.2,0.03899296741989607,
Delta Sirius,2022-09-09 00:00:00,15001.38,0.2817034498768328,
Delta Sirius,2022-09-10 00:00:00,16877.33,0.484679907211996,
Delta Sirius,2022-09-11 00:00:00,14536.27,0.23137887828848697,
Delta Sirius,2022-09-12 00:00:00,12887.35,0.05296690567242744,
Delta Sirius,2022-09-13 00:00:00,12009.52,-0.04201367672184003,
Delta Sirius,2022-09-14 00:00:00,13996.62,0.17298913165295798,
Delta Sirius,2022-09-15 00:00:00,13541.06,0.12369786328034299,
Delta Sirius,2022-09-16 00:00:00,14497.92,0.22722943553212163,
Delta Sirius,2022-09-17 00:00:00,11321.44,-0.11646344391349167,
Delta Sirius,2022-09-18 00:00:00,10831.57,-0.1694670299124663,
Delta Sirius,2022-09-19 00:00:00,9315.14,-0.33354367864871254,
Delta Sirius,2022-09-20 00:00:00,7519.61,-0.5278187491138129,
Delta Sirius,2022-09-21 00:00:00,7031.57,-0.5806243304128097,
Delta Sirius,2022-09-22 00:00:00,7367.98,-0.5442250073966727,
Delta Sirius,2022-09-23 00:00:00,1194.47,-1.2121944037682186,
Delta Sirius,2022-09-24 00:00:00,2435.2,-1.0779482991761682,
Delta Sirius,2022-09-25 00:00:00,5798.67,-0.7140232345672499,
Delta Sirius,2022-09-26 00:00:00,4123.05,-0.8953241282157726,
Delta Sirius,2022-09-27 00:00:00,4970.67,-0.8036122463604827,
Delta Sirius,2022-09-28 00:00:00,4408.17,-0.864474346763494,
Delta Sirius,2022-09-29 00:00:00,10732.95,-0.18013764385334613,
Delta Sirius,2022-09-30 00:00:00,3775.28,-0.9329525951618262,
Delta Sirius,2022-10-01 00:00:00,4343.36,-0.871486742722817,
Delta Sirius,2022-10-02 00:00:00,1761.61,-1.1508302586614383,
Delta Sirius,2022-10-03 00:00:00,9431.51,-0.3209525273173375,
Delta Sirius,2022-10-04 00:00:00,7192.28,-0.5632356225803333,
Delta Sirius,2022-10-05 00:00:00,10283.2,-0.22880027435335387,
Delta Sirius,2022-10-06 00:00:00,5527.69,-0.7433430780645087,
Delta Sirius,2022-10-07 00:00:00,6677.72,-0.618910649039664,
Delta Sirius,2022-10-08 00:00:00,2856.09,-1.032408300174171,
Delta Sirius,2022-10-09 00:00:00,3472.17,-0.9657488818341049,
Delta Sirius,2022-10-10 00:00:00,6623.3,-0.6247988543799873,
Delta Sirius,2022-10-11 00:00:00,4992.82,-0.8012156320957241,
Delux thai spa,2022-06-03 00:00:00,2700.7,3.35534502890848,
Delux thai spa,2022-06-04 00:00:00,798.28,0.4131697303742575,
Delux thai spa,2022-06-05 00:00:00,436.64,-0.14612226348720114,
Delux thai spa,2022-06-07 00:00:00,75.47,-0.7046873819003828,
Delux thai spa,2022-06-09 00:00:00,218.2,-0.483949227150228,
Delux thai spa,2022-06-13 00:00:00,1023.52,0.761513189884696,
Delux thai spa,2022-06-15 00:00:00,370.78,-0.24797761885639613,
Delux thai spa,2022-06-16 00:00:00,113.2,-0.6463362953823184,
Delux thai spa,2022-06-19 00:00:00,67.27,-0.7173690386575556,
Delux thai spa,2022-06-21 00:00:00,843.75,0.4834910636362876,
Delux thai spa,2022-06-22 00:00:00,351.56,-0.2777021850604035,
Delux thai spa,2022-06-23 00:00:00,363.28,-0.2595766951586883,
Delux thai spa,2022-06-24 00:00:00,95.16,-0.6742359402480985,
Delux thai spa,2022-06-28 00:00:00,562.5,0.048525702300331215,
Delux thai spa,2022-06-29 00:00:00,254.3,-0.4281190065485283,
Delux thai spa,2022-06-30 00:00:00,223.36,-0.47596906265425093,
Designboom,2022-05-05 00:00:00,112.55,-0.3616238828180567,Различные товары общего назначения
Designboom,2022-05-06 00:00:00,1456.44,4.198899162758498,Различные товары общего назначения
Designboom,2022-05-13 00:00:00,68.12,-0.5123981566908932,Различные товары общего назначения
Designboom,2022-05-14 00:00:00,92.86,-0.4284423715093948,Различные товары общего назначения
Designboom,2022-05-15 00:00:00,156.02,-0.21410739204037932,Различные товары общего назначения
Designboom,2022-05-20 00:00:00,248.39,0.09935242514696949,Различные товары общего назначения
Designboom,2022-06-02 00:00:00,694.67,1.6138143415091004,Различные товары общего назначения
Designboom,2022-06-09 00:00:00,157.08,-0.21051025653947436,Различные товары общего назначения
Designboom,2022-06-12 00:00:00,79.41,-0.47408527008219814,Различные товары общего назначения
Designboom,2022-06-30 00:00:00,80.07,-0.47184554420427616,Различные товары общего назначения
Designboom,2022-07-03 00:00:00,106.12,-0.38344424250750836,Различные товары общего назначения
Designboom,2022-07-04 00:00:00,185.39,-0.11443959047285275,Различные товары общего назначения
Designboom,2022-07-08 00:00:00,35.27,-0.623875421978372,Различные товары общего назначения
Designboom,2022-07-09 00:00:00,73.83,-0.4930211343228109,Различные товары общего назначения
Designboom,2022-07-10 00:00:00,260.89,0.14177147586518818,Различные товары общего назначения
Designboom,2022-07-11 00:00:00,611.53,1.3316767513720844,Различные товары общего назначения
Designboom,2022-07-12 00:00:00,12.22,-0.7020961515027673,Различные товары общего назначения
Designboom,2022-07-18 00:00:00,259.12,0.13576493828348848,Различные товары общего назначения
Designboom,2022-07-19 00:00:00,296.43,0.26237732086722765,Различные товары общего назначения
Designboom,2022-07-25 00:00:00,185.06,-0.11555945341181367,Различные товары общего назначения
Designboom,2022-08-02 00:00:00,373.6,0.5242555723812227,Различные товары общего назначения
Designboom,2022-08-03 00:00:00,31.99,-0.6350061808868325,Различные товары общего назначения
Designboom,2022-08-07 00:00:00,72.19,-0.4985865137770412,Различные товары общего назначения
Designboom,2022-08-09 00:00:00,1263.03,3.5425576748056433,Различные товары общего назначения
Designboom,2022-08-15 00:00:00,201.23,-0.06068616940272601,Различные товары общего назначения
Designboom,2022-08-16 00:00:00,48.73,-0.5781985881649941,Различные товары общего назначения
Designboom,2022-08-23 00:00:00,291.92,0.24707252736809437,Различные товары общего назначения
Designboom,2022-08-24 00:00:00,93.81,-0.42521852365481017,Различные товары общего назначения
Designboom,2022-08-31 00:00:00,191.18,-0.09479108618017379,Различные товары общего назначения
Designboom,2022-09-03 00:00:00,36.5,-0.6197013873876992,Различные товары общего назначения
